===> Epoch[1](20150/25343): Loss: 1.9329
===> Epoch[1](20200/25343): Loss: 1.8665
===> Epoch[1](20250/25343): Loss: 1.8969
===> Epoch[1](20300/25343): Loss: 1.8893
===> Epoch[1](20350/25343): Loss: 1.8865
===> Epoch[1](20400/25343): Loss: 1.9014
===> Epoch[1](20450/25343): Loss: 1.9208
===> Epoch[1](20500/25343): Loss: 1.9216
===> Epoch[1](20550/25343): Loss: 1.8871
===> Epoch[1](20600/25343): Loss: 1.9528
===> Epoch[1](20650/25343): Loss: 1.8746
===> Epoch[1](20700/25343): Loss: 1.8697
===> Epoch[1](20750/25343): Loss: 1.9317
===> Epoch[1](20800/25343): Loss: 1.9012
===> Epoch[1](20850/25343): Loss: 1.8758
===> Epoch[1](20900/25343): Loss: 1.9322
===> Epoch[1](20950/25343): Loss: 1.8578
===> Epoch[1](21000/25343): Loss: 1.8615
===> Epoch[1](21050/25343): Loss: 1.8546
===> Epoch[1](21100/25343): Loss: 1.8769
===> Epoch[1](21150/25343): Loss: 1.8801
===> Epoch[1](21200/25343): Loss: 1.8975
===> Epoch[1](21250/25343): Loss: 1.8686
===> Epoch[1](21300/25343): Loss: 1.8988
===> Epoch[1](21350/25343): Loss: 1.8598
===> Epoch[1](21400/25343): Loss: 1.9118
===> Epoch[1](21450/25343): Loss: 1.8489
===> Epoch[1](21500/25343): Loss: 1.8747
===> Epoch[1](21550/25343): Loss: 1.9218
===> Epoch[1](21600/25343): Loss: 1.8902
===> Epoch[1](21650/25343): Loss: 1.9288
===> Epoch[1](21700/25343): Loss: 1.8371
===> Epoch[1](21750/25343): Loss: 1.8437
===> Epoch[1](21800/25343): Loss: 1.8183
===> Epoch[1](21850/25343): Loss: 1.8237
===> Epoch[1](21900/25343): Loss: 1.8716
===> Epoch[1](21950/25343): Loss: 1.8639
===> Epoch[1](22000/25343): Loss: 1.8929
===> Epoch[1](22050/25343): Loss: 1.9410
===> Epoch[1](22100/25343): Loss: 1.8672
===> Epoch[1](22150/25343): Loss: 1.8421
===> Epoch[1](22200/25343): Loss: 1.9540
===> Epoch[1](22250/25343): Loss: 1.8340
===> Epoch[1](22300/25343): Loss: 1.8688
===> Epoch[1](22350/25343): Loss: 1.8843
===> Epoch[1](22400/25343): Loss: 1.9282
===> Epoch[1](22450/25343): Loss: 1.9103
===> Epoch[1](22500/25343): Loss: 1.9073
===> Epoch[1](22550/25343): Loss: 1.9193
===> Epoch[1](22600/25343): Loss: 1.8675
===> Epoch[1](22650/25343): Loss: 1.9098
===> Epoch[1](22700/25343): Loss: 1.8532
===> Epoch[1](22750/25343): Loss: 1.8540
===> Epoch[1](22800/25343): Loss: 1.9256
===> Epoch[1](22850/25343): Loss: 1.8071
===> Epoch[1](22900/25343): Loss: 1.9035
===> Epoch[1](22950/25343): Loss: 1.8868
===> Epoch[1](23000/25343): Loss: 1.8645
===> Epoch[1](23050/25343): Loss: 1.8720
===> Epoch[1](23100/25343): Loss: 1.9058
===> Epoch[1](23150/25343): Loss: 1.8747
===> Epoch[1](23200/25343): Loss: 1.8898
===> Epoch[1](23250/25343): Loss: 1.8748
===> Epoch[1](23300/25343): Loss: 1.8843
===> Epoch[1](23350/25343): Loss: 1.8766
===> Epoch[1](23400/25343): Loss: 1.8596
===> Epoch[1](23450/25343): Loss: 1.8601
===> Epoch[1](23500/25343): Loss: 1.7949
===> Epoch[1](23550/25343): Loss: 1.8745
===> Epoch[1](23600/25343): Loss: 1.8778
===> Epoch[1](23650/25343): Loss: 1.8378
===> Epoch[1](23700/25343): Loss: 1.9038
===> Epoch[1](23750/25343): Loss: 1.8417
===> Epoch[1](23800/25343): Loss: 1.8967
===> Epoch[1](23850/25343): Loss: 1.8550
===> Epoch[1](23900/25343): Loss: 1.8856
===> Epoch[1](23950/25343): Loss: 1.8955
===> Epoch[1](24000/25343): Loss: 1.8861
===> Epoch[1](24050/25343): Loss: 1.8554
===> Epoch[1](24100/25343): Loss: 1.8782
===> Epoch[1](24150/25343): Loss: 1.8946
===> Epoch[1](24200/25343): Loss: 1.8523
===> Epoch[1](24250/25343): Loss: 1.8839
===> Epoch[1](24300/25343): Loss: 1.9107
===> Epoch[1](24350/25343): Loss: 1.8616
===> Epoch[1](24400/25343): Loss: 1.8771
===> Epoch[1](24450/25343): Loss: 1.9114
===> Epoch[1](24500/25343): Loss: 1.8907
===> Epoch[1](24550/25343): Loss: 1.8690
===> Epoch[1](24600/25343): Loss: 1.8478
===> Epoch[1](24650/25343): Loss: 1.8289
===> Epoch[1](24700/25343): Loss: 1.8637
===> Epoch[1](24750/25343): Loss: 1.8538
===> Epoch[1](24800/25343): Loss: 1.8382
===> Epoch[1](24850/25343): Loss: 1.9068
===> Epoch[1](24900/25343): Loss: 1.8576
===> Epoch[1](24950/25343): Loss: 1.9158
===> Epoch[1](25000/25343): Loss: 1.8903
===> Epoch[1](25050/25343): Loss: 1.8680
===> Epoch[1](25100/25343): Loss: 1.8471
===> Epoch[1](25150/25343): Loss: 1.8463
===> Epoch[1](25200/25343): Loss: 1.8316
===> Epoch[1](25250/25343): Loss: 1.8807
===> Epoch[1](25300/25343): Loss: 1.9504
===> Epoch 1 Complete: Avg. Loss: 1.9617
===> Epoch[2](0/25343): Loss: 1.8486
===> Epoch[2](50/25343): Loss: 1.8842
===> Epoch[2](100/25343): Loss: 1.8518
===> Epoch[2](150/25343): Loss: 1.8361
===> Epoch[2](200/25343): Loss: 1.8646
===> Epoch[2](250/25343): Loss: 1.8118
===> Epoch[2](300/25343): Loss: 1.8732
===> Epoch[2](350/25343): Loss: 1.8198
===> Epoch[2](400/25343): Loss: 1.8498
===> Epoch[2](450/25343): Loss: 1.8498
===> Epoch[2](500/25343): Loss: 1.8816
===> Epoch[2](550/25343): Loss: 1.8792
===> Epoch[2](600/25343): Loss: 1.8159
===> Epoch[2](650/25343): Loss: 1.8847
===> Epoch[2](700/25343): Loss: 1.8408
===> Epoch[2](750/25343): Loss: 1.8018
===> Epoch[2](800/25343): Loss: 1.8685
===> Epoch[2](850/25343): Loss: 1.8883
===> Epoch[2](900/25343): Loss: 1.8333
===> Epoch[2](950/25343): Loss: 1.8312
